0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.03391012,0.02449734,-0.059404444,0.13498884,-0.29318103,0.1752314,0.090794116,0.20588955,-0.19958052,-0.014683366,-0.47443634,0.23238745,0.10104102,0.42692783,-0.10249413,-0.23305675,0.13303556,-0.46683392,-0.19163854,-0.08495551,-0.08250497,0.17091727,0.054923274,0.28963488,0.15377632,-0.038908266,-0.29546726,0.13460758,-0.1540726,-0.18410109,-0.104310855,-0.11042531,0.1470633,-0.05923819,0.048345532,-0.17403887,0.17895885,-0.5049807,0.13238929,0.22089392,0.08739297,0.034603383,0.53357923,-0.2037205,0.067071564,0.014857761,0.15115832,0.19883306,0.41874385,-0.15479279,-0.11991993,-0.65875024,-0.060682237,0.09782471,0.16524915,-0.12988158,-0.12661208,0.18345818,-0.17630544,0.33575752,-0.005795099,-0.046593916,-0.29438448,0.13501729,0.29930493,0.005168657,0.16926442,-0.14659595,-0.21497677,0.1351455,-0.008296521,-0.06511002,-0.08720985,-0.13207889,0.04448297,-0.20803778,0.04051286,-0.098749004,-0.12997629,-0.15884465,0.08516219,-0.0319892,-0.052895796,0.023319816,-0.3494886,0.19789818,-0.047708236,-0.27505216,-0.07495147,0.0026666159,-0.39015377,0.38602686,0.03517318,-0.19077814,0.10025773,-0.17340484,0.046704657,0.18792929,-0.14651006,-0.09311523
0.041920967,0.021650912,-0.053680945,0.13771428,-0.2823853,0.17051233,0.09198842,0.20000203,-0.19168188,-0.010409491,-0.4625293,0.22428796,0.094371684,0.41180834,-0.104402624,-0.22772872,0.13143854,-0.454614,-0.18347612,-0.08354442,-0.074756995,0.16546188,0.058158122,0.28363353,0.14946853,-0.036162943,-0.285636,0.13490537,-0.15369718,-0.17745574,-0.10219726,-0.10552589,0.14429906,-0.054995526,0.043179963,-0.16797116,0.17102112,-0.49110863,0.12669799,0.20837586,0.088863336,0.03235576,0.5183754,-0.1999761,0.0707068,0.017669836,0.14743271,0.19637671,0.40443087,-0.15286104,-0.114584595,-0.6389957,-0.06425712,0.093959175,0.16390622,-0.12838939,-0.12806617,0.18085898,-0.169415,0.32520497,-0.006856915,-0.04319217,-0.2838423,0.12828302,0.28797817,0.009006252,0.15728435,-0.14456978,-0.21031533,0.13119166,-0.0101175215,-0.0641829,-0.08233484,-0.12626064,0.043907933,-0.19883513,0.040986393,-0.09828277,-0.1300868,-0.15540306,0.08099065,-0.029655078,-0.04971395,0.026040167,-0.3421538,0.18747659,-0.043105673,-0.26794785,-0.07674374,0.0012699086,-0.37902927,0.37793797,0.030920042,-0.18698151,0.09970204,-0.16780195,0.043681614,0.18153569,-0.14177215,-0.09406792
0.038261034,0.021757465,-0.058381364,0.13141914,-0.28420275,0.16974355,0.091464035,0.20101032,-0.19209847,-0.012782601,-0.4676862,0.22491612,0.096196204,0.41344234,-0.09936696,-0.22654825,0.12966189,-0.45278203,-0.18752787,-0.08546981,-0.07858888,0.17210339,0.05405225,0.28342128,0.152762,-0.036604837,-0.2914528,0.13333192,-0.14888793,-0.17586374,-0.103320874,-0.10847103,0.13945739,-0.05822469,0.04150203,-0.16708073,0.17550415,-0.49619988,0.13339719,0.21679986,0.086308606,0.032183286,0.52126384,-0.20046252,0.067916706,0.017788853,0.1497181,0.1925292,0.40905583,-0.15345424,-0.118508,-0.6439524,-0.062902436,0.09449651,0.16309568,-0.124503724,-0.12606448,0.17834318,-0.17306918,0.32869983,-0.006895382,-0.041721508,-0.28782216,0.12868613,0.2920797,0.00802558,0.16655444,-0.14635408,-0.21114695,0.12843436,-0.012009426,-0.06339143,-0.08430365,-0.12422801,0.042445954,-0.201165,0.039306007,-0.09730612,-0.128656,-0.15563704,0.08213591,-0.0371696,-0.047216848,0.01919296,-0.3438029,0.19098283,-0.044240948,-0.26705435,-0.075253755,0.00066884694,-0.38365373,0.37678322,0.03196841,-0.1858018,0.0989743,-0.17020932,0.04681283,0.18023498,-0.14662498,-0.09055439
0.02375068,0.01695474,-0.04457866,0.09923482,-0.2158324,0.1275596,0.06706106,0.1529546,-0.1485762,-0.0055333474,-0.35246325,0.1700247,0.07336666,0.3133861,-0.07368619,-0.17665605,0.09635055,-0.3455024,-0.14400338,-0.06488018,-0.061783385,0.12641427,0.04035366,0.21680045,0.11316809,-0.024559638,-0.2202289,0.102267645,-0.112913355,-0.13355535,-0.07905605,-0.08011017,0.106986895,-0.04597019,0.035857525,-0.12896587,0.1347441,-0.37341592,0.09957916,0.16207014,0.06430966,0.021233361,0.3976811,-0.14827849,0.054320354,0.012616693,0.11213512,0.1458921,0.30788872,-0.11762039,-0.09227342,-0.49069694,-0.0475267,0.06928391,0.121136844,-0.09315408,-0.09512314,0.13547342,-0.1332596,0.25026163,-0.0036123637,-0.035362,-0.21453717,0.09775942,0.2209139,0.004494173,0.12345768,-0.10826715,-0.16343199,0.101132326,-0.011934382,-0.04779327,-0.06368178,-0.09293319,0.033027124,-0.15294462,0.026032833,-0.070503406,-0.09712592,-0.11976333,0.060234785,-0.027193243,-0.03695729,0.017383453,-0.26012984,0.14250863,-0.032790374,-0.20328693,-0.058301866,-0.00045063352,-0.2918744,0.2841458,0.0262074,-0.13879715,0.07072847,-0.12621252,0.035457272,0.1417626,-0.109637246,-0.06845425
0.036048215,0.021085337,-0.056278024,0.13333699,-0.2932714,0.17406657,0.09305185,0.20680657,-0.20098625,-0.011914953,-0.47833556,0.2313751,0.10040979,0.42680556,-0.105346814,-0.23294714,0.13296936,-0.46846652,-0.19181892,-0.08541701,-0.08285761,0.17033951,0.054908067,0.29021677,0.1549394,-0.03694081,-0.29621443,0.1365962,-0.15417455,-0.18315528,-0.10670344,-0.109820925,0.14508554,-0.058212906,0.044762928,-0.17558464,0.17845523,-0.50828624,0.13505657,0.22133146,0.08770848,0.032466657,0.53405195,-0.20295183,0.07029849,0.015016722,0.1517078,0.19880885,0.4176101,-0.15892395,-0.12283952,-0.66240525,-0.063784726,0.09619496,0.16759412,-0.1281358,-0.12744103,0.18580936,-0.17956254,0.33743122,-0.006030206,-0.044141177,-0.2962225,0.13335276,0.30072376,0.0043721353,0.16889729,-0.14830771,-0.21612652,0.1344388,-0.012548807,-0.06792698,-0.086214416,-0.1294657,0.041814677,-0.20795093,0.0400169,-0.098205395,-0.1323683,-0.16277875,0.08429097,-0.034457956,-0.04924241,0.022469359,-0.35048196,0.19700445,-0.045038,-0.27710098,-0.07850458,-0.0010940697,-0.3928397,0.38761267,0.031801935,-0.19184902,0.09843915,-0.17389262,0.05084494,0.18919447,-0.14789553,-0.08999502
0.029875798,0.018854002,-0.049800783,0.1107481,-0.24520263,0.14807387,0.077861674,0.17321245,-0.16600707,-0.01051536,-0.40061966,0.19341101,0.08359784,0.35778174,-0.08609163,-0.19740838,0.11103197,-0.38869432,-0.16166233,-0.07159629,-0.07026392,0.14412539,0.04649147,0.24219382,0.12823613,-0.032916207,-0.24644053,0.11406331,-0.12662032,-0.1514353,-0.08633934,-0.09355422,0.122452885,-0.050158944,0.03941348,-0.14169762,0.14828573,-0.4232947,0.114039205,0.18566728,0.073024,0.027160125,0.447299,-0.16615589,0.056992315,0.0123132765,0.12546027,0.16524513,0.35149655,-0.13040876,-0.1020267,-0.55211735,-0.051374048,0.08203529,0.14031962,-0.1075597,-0.10554658,0.15691641,-0.15019743,0.280612,-0.0026311087,-0.04006388,-0.24546996,0.110263,0.24952018,0.0050053177,0.14197531,-0.12461517,-0.17842916,0.11217264,-0.008274725,-0.050314244,-0.0742492,-0.11014243,0.035227593,-0.17399004,0.034975145,-0.080603346,-0.11051329,-0.13412958,0.07209903,-0.028995242,-0.04191368,0.016728366,-0.29282746,0.1642344,-0.038234457,-0.23020974,-0.063742794,-0.00091357884,-0.3261304,0.32428423,0.027098028,-0.1595745,0.08332475,-0.14509204,0.039523486,0.15783264,-0.12247649,-0.076431595
0.028133262,0.015925683,-0.048292316,0.111979485,-0.24168974,0.1479893,0.07877496,0.17156748,-0.16620968,-0.010784799,-0.39862007,0.19418319,0.082832694,0.35701367,-0.08655865,-0.19494148,0.110750936,-0.39181212,-0.16033438,-0.07426294,-0.06648486,0.14280339,0.046520233,0.24136746,0.1259797,-0.030216873,-0.24727134,0.11161263,-0.13073261,-0.15099882,-0.086064756,-0.0924126,0.12021083,-0.0467571,0.03761909,-0.14670914,0.15048434,-0.42360356,0.11195604,0.18302323,0.0744906,0.025922058,0.44684175,-0.17221262,0.05800643,0.015375821,0.12743655,0.16532947,0.351028,-0.13037603,-0.10251611,-0.5518958,-0.051361322,0.079208374,0.13959235,-0.10666634,-0.107206225,0.15530236,-0.14597489,0.28348958,-0.0051910025,-0.03764037,-0.24815111,0.111562796,0.2506773,0.007486545,0.14052223,-0.12396592,-0.17974676,0.11014784,-0.009832032,-0.053267185,-0.07106489,-0.10913009,0.03821082,-0.17437749,0.032853812,-0.08191124,-0.111971766,-0.13438478,0.07368634,-0.026939098,-0.041228306,0.02201648,-0.2911284,0.1635013,-0.038913686,-0.23066543,-0.064086996,0.0011271026,-0.3280188,0.32235226,0.026434194,-0.15888958,0.083608836,-0.14678314,0.03985344,0.15586102,-0.124126084,-0.07763035
0.032548565,0.01442795,-0.046583895,0.1094431,-0.23658174,0.1402571,0.07420804,0.16695343,-0.1612896,-0.007505439,-0.38756767,0.18859845,0.079888865,0.34533325,-0.08363362,-0.18763155,0.10749598,-0.3794431,-0.15422924,-0.07179458,-0.06621772,0.1387804,0.04571712,0.23624986,0.122021526,-0.027711453,-0.24048907,0.10912456,-0.12416371,-0.14620464,-0.08426223,-0.09089531,0.116550475,-0.046207774,0.037132513,-0.14012656,0.14595887,-0.41022646,0.1105708,0.17847383,0.07008813,0.025288451,0.4333521,-0.16613542,0.060615186,0.012725768,0.122775674,0.15989757,0.34176368,-0.13031754,-0.094264805,-0.53718907,-0.04753675,0.07485996,0.13456032,-0.10529755,-0.103416875,0.15159208,-0.14086533,0.27426437,-0.0033979742,-0.037530202,-0.23879814,0.10783664,0.24317877,0.0054545845,0.13600977,-0.12102479,-0.17450151,0.1083374,-0.009031312,-0.053211927,-0.072895125,-0.10678349,0.036677577,-0.16533235,0.03470446,-0.08048439,-0.10507272,-0.12955591,0.06646356,-0.027957492,-0.037583105,0.01615879,-0.28453028,0.15829259,-0.036484167,-0.22271658,-0.06377865,-0.0016563566,-0.31809536,0.3120172,0.025444342,-0.15477593,0.08264648,-0.1393299,0.03963725,0.15266337,-0.12150939,-0.0702819
0.035479944,0.02160024,-0.055624258,0.12878309,-0.27382493,0.16296537,0.088670224,0.19265257,-0.18643834,-0.012485941,-0.44482803,0.21623695,0.09477126,0.39819324,-0.0977075,-0.2196361,0.12464267,-0.4375476,-0.1783508,-0.07938521,-0.07642543,0.15826689,0.054305628,0.2715715,0.14259991,-0.03539012,-0.27542022,0.12705179,-0.14605445,-0.1722598,-0.09799256,-0.10346764,0.13663484,-0.05395171,0.04203139,-0.16094063,0.16469727,-0.4743333,0.12452216,0.20436825,0.08303239,0.031063987,0.5000715,-0.19095294,0.0636277,0.013647132,0.1405777,0.1874503,0.39087442,-0.14670293,-0.11344362,-0.6167608,-0.05994172,0.090938985,0.15578382,-0.12395368,-0.118297644,0.17435692,-0.16632245,0.31486398,-0.005693625,-0.04448518,-0.27591148,0.123824716,0.2795871,0.0062015424,0.15716954,-0.13833903,-0.20114303,0.12632412,-0.009546179,-0.062148526,-0.08080317,-0.1216639,0.041747507,-0.19375311,0.038358975,-0.0918414,-0.12269384,-0.15012299,0.07946923,-0.03231352,-0.049148787,0.023234062,-0.32759938,0.18352155,-0.04240905,-0.25801054,-0.07103696,0.0009920722,-0.36599624,0.36221984,0.031748828,-0.17932194,0.09331889,-0.16110246,0.044442534,0.17645895,-0.13876721,-0.086883366
0.03741649,0.02496061,-0.06197054,0.14528732,-0.31810668,0.19333965,0.09937115,0.22694218,-0.21924655,-0.015708746,-0.5192233,0.25583127,0.10955766,0.46834096,-0.11076552,-0.2546929,0.14507504,-0.5109139,-0.20911786,-0.096132934,-0.08842254,0.18779255,0.059727635,0.31891036,0.16786441,-0.037008286,-0.32260925,0.1500942,-0.1661981,-0.1989561,-0.11558264,-0.12189756,0.15726289,-0.06190833,0.053271927,-0.1918523,0.19786356,-0.5514982,0.1457561,0.24311101,0.09420266,0.038500078,0.58501166,-0.2253763,0.07562427,0.023142233,0.1672762,0.2173046,0.4600485,-0.16791613,-0.13161658,-0.7234567,-0.06956734,0.105339475,0.18298197,-0.14123727,-0.1389424,0.20165654,-0.19267705,0.3688242,-0.0075976653,-0.043694105,-0.32154757,0.15042756,0.32650787,0.006363686,0.18728104,-0.16228728,-0.23697731,0.14624274,-0.008828949,-0.07353999,-0.09521903,-0.14581265,0.048773624,-0.22680724,0.043017853,-0.11032767,-0.14464411,-0.17209378,0.09558605,-0.036942545,-0.056039985,0.027451502,-0.38254973,0.21632224,-0.052223712,-0.3019211,-0.08058953,0.0034246976,-0.42954618,0.42608202,0.037689503,-0.20935945,0.11179065,-0.19016477,0.049893115,0.20463003,-0.16257116,-0.10178844
